LAT,LON,YEAR,MONTH,STATE,HUMIDITY,PRECIP,RADIATION,SFCWIND,TEMP
43.75,-120.75,2025,5,OREGON,72.34942,32.341113,267.25876,3.8480473,8.566162
43.75,-120.75,2025,6,OREGON,66.37245,34.810941,287.74902,3.3579593,12.734802
43.75,-120.75,2025,7,OREGON,58.76688,29.9279595,308.7709,3.3756607,17.143799
43.75,-120.75,2025,8,OREGON,50.057465,6.1824789,290.42587,3.4402006,15.009491
43.75,-120.75,2025,9,OREGON,49.297134,22.976799,218.8389,3.422778,13.249756
43.75,-120.75,2025,10,OREGON,58.497185,14.4556485,164.43082,4.1305227,5.241455
43.75,-120.75,2025,11,OREGON,84.28683,135.168285,68.68441,6.697445,1.9295349
43.75,-120.75,2025,12,OREGON,77.82377,137.87562,70.69632,7.241495,-2.4582825
43.75,-120.75,2026,1,OREGON,84.29741,41.022723,96.522736,4.5740013,-7.3018494
43.75,-120.75,2026,2,OREGON,83.946106,68.954301,124.7234,7.1733522,-1.6809387
43.75,-120.75,2026,3,OREGON,75.42258,87.909609,172.9188,6.090107,-0.27801514
43.75,-120.75,2026,4,OREGON,78.27823,59.135802,214.99493,4.854801,2.5356445
43.75,-120.75,2026,5,OREGON,71.02444,16.728918,290.25858,3.627464,7.066223
43.75,-120.75,2026,6,OREGON,77.83896,102.560619,234.04167,3.3772912,10.969788
43.75,-120.75,2026,7,OREGON,52.605267,4.5884877,321.12793,3.2411911,17.06546
43.75,-120.75,2026,8,OREGON,41.279102,7.9694106,296.4861,3.4223156,16.984833
43.75,-120.75,2026,9,OREGON,46.74982,0.4896603,242.68555,3.3001964,11.59433
43.75,-120.75,2026,10,OREGON,57.614277,18.610464,154.72672,3.8403983,6.455536
43.75,-120.75,2026,11,OREGON,74.81602,26.282061,101.54596,4.781533,1.9798889
43.75,-120.75,2026,12,OREGON,78.458565,224.103642,59.48022,6.350531,1.7295837
43.75,-120.75,2027,1,OREGON,82.24105,166.6965,82.69354,8.311641,-2.2905579
43.75,-120.75,2027,2,OREGON,83.68787,44.786382,124.47807,4.6529326,-0.53082275
43.75,-120.75,2027,3,OREGON,72.093,50.515155,186.252,5.1599107,0.5548096
43.75,-120.75,2027,4,OREGON,77.04272,70.279542,209.53978,4.8449626,2.6155396
43.75,-120.75,2027,5,OREGON,69.8602,35.232174,298.7496,3.7830107,6.1924744
43.75,-120.75,2027,6,OREGON,69.66707,60.484272,274.56287,3.1446788,15.059326
43.75,-120.75,2027,7,OREGON,56.852047,19.471344,315.8236,3.2985635,16.57666
43.75,-120.75,2027,8,OREGON,43.23163,0.39304599,304.66397,3.4925053,16.195435
43.75,-120.75,2027,9,OREGON,57.848232,19.3135071,217.72363,3.1415873,13.195953
43.75,-120.75,2027,10,OREGON,59.77325,26.851737,158.87518,3.805748,4.934845
43.75,-120.75,2027,11,OREGON,78.69133,142.227789,78.39787,5.869928,0.9252014
43.75,-120.75,2027,12,OREGON,81.771996,110.785848,65.89582,7.1434636,-1.2899475
43.75,-120.75,2028,1,OREGON,77.20943,72.54993,86.99478,6.728577,-0.6604309
43.75,-120.75,2028,2,OREGON,77.65772,89.67762,119.13156,5.759105,-1.0704651
43.75,-120.75,2028,3,OREGON,78.37076,40.678722,177.16843,4.379015,1.3788147
43.75,-120.75,2028,4,OREGON,72.593094,50.57823,234.3777,4.484642,3.9633179
43.75,-120.75,2028,5,OREGON,72.66799,45.970197,260.11905,4.5125637,5.9552
43.75,-120.75,2028,6,OREGON,67.01333,28.168245,302.46976,3.5165946,11.230286
43.75,-120.75,2028,7,OREGON,66.74453,56.735919,284.2408,3.057013,15.185974
43.75,-120.75,2028,8,OREGON,66.37663,30.944544,251.63443,3.4326355,14.213104
43.75,-120.75,2028,9,OREGON,65.968094,45.986949,190.19792,3.908862,11.223389
43.75,-120.75,2028,10,OREGON,72.30811,56.37546,143.66997,4.0389805,5.141632
43.75,-120.75,2028,11,OREGON,80.92034,83.581215,88.34152,5.3918056,2.7487183
43.75,-120.75,2028,12,OREGON,84.4769,137.501148,65.80165,6.083949,0.42071533
43.75,-120.75,2029,1,OREGON,84.75802,146.84916,66.00978,5.963719,2.7516174
43.75,-120.75,2029,2,OREGON,71.629364,51.111423,125.98505,5.538624,-1.7125854
43.75,-120.75,2029,3,OREGON,74.99874,48.75948,185.94843,4.8642488,2.2966003
43.75,-120.75,2029,4,OREGON,76.851,73.55046,214.21085,4.0484324,6.3759766
43.75,-120.75,2029,5,OREGON,79.426895,97.656048,225.30132,3.5299816,8.981323
43.75,-120.75,2029,6,OREGON,70.41837,52.580787,301.9707,2.9425008,15.150604
43.75,-120.75,2029,7,OREGON,61.544918,50.44395,293.02695,3.0024745,16.793823
43.75,-120.75,2029,8,OREGON,50.730396,8.6386566,294.6168,3.4839556,16.100586
43.75,-120.75,2029,9,OREGON,65.49572,47.755287,201.17046,4.1328826,8.82901
43.75,-120.75,2029,10,OREGON,68.044716,65.448231,138.87459,4.4813375,6.686371
43.75,-120.75,2029,11,OREGON,68.62637,42.798678,99.802635,5.1658826,2.2660522
43.75,-120.75,2029,12,OREGON,78.91504,147.15972,61.755383,6.9098215,1.8633423
43.75,-120.75,2030,1,OREGON,75.03295,108.816534,76.71503,5.6987867,-1.0778503
43.75,-120.75,2030,2,OREGON,84.573875,163.90788,94.1732,5.930698,2.1949158
43.75,-120.75,2030,3,OREGON,73.53533,25.87605,195.39488,3.3797143,2.0883484
43.75,-120.75,2030,4,OREGON,76.11278,46.833357,212.44946,4.07509,4.4914856
43.75,-120.75,2030,5,OREGON,78.40203,69.600249,217.91348,3.4841132,6.5720215
43.75,-120.75,2030,6,OREGON,76.19268,91.315311,263.87796,3.3268964,11.220428
43.75,-120.75,2030,7,OREGON,65.951546,15.644982,302.3394,3.2951047,13.481873
43.75,-120.75,2030,8,OREGON,51.103138,17.094666,270.24146,3.0152097,18.616455
43.75,-120.75,2030,9,OREGON,58.961105,31.575582,208.2356,3.2329347,14.395386
43.75,-120.75,2030,10,OREGON,68.70457,30.040983,147.86215,4.0600734,7.5322876
43.75,-120.75,2030,11,OREGON,80.40234,94.676691,77.15551,5.6978106,4.9639587
43.75,-120.75,2030,12,OREGON,82.29808,220.518681,55.373447,7.1280007,1.9277344
44.25,-72.25,2020,1,VERMONT,75.28001,98.414919,73.74449,4.4582496,-2.6665955
44.25,-72.25,2020,2,VERMONT,78.71873,160.30089,108.47059,4.5096984,-2.4630127
44.25,-72.25,2020,3,VERMONT,74.75428,67.476546,183.90105,4.253664,-3.28833
44.25,-72.25,2020,4,VERMONT,79.29812,102.642459,213.50012,3.6791632,3.8372803
44.25,-72.25,2020,5,VERMONT,80.98162,105.43062,238.81442,2.931032,12.368286
44.25,-72.25,2020,6,VERMONT,75.92948,105.642765,285.40707,3.0161407,16.118713
44.25,-72.25,2020,7,VERMONT,83.60587,159.96876,230.72832,2.532815,17.03415
44.25,-72.25,2020,8,VERMONT,77.31119,85.644951,253.50594,2.9644384,15.967651
44.25,-72.25,2020,9,VERMONT,79.587616,144.21009,184.32607,3.22278,14.119293
44.25,-72.25,2020,10,VERMONT,79.53275,139.804845,124.56807,3.6652486,8.216705
44.25,-72.25,2020,11,VERMONT,80.42354,105.907224,84.48571,3.9687774,4.3652344
44.25,-72.25,2020,12,VERMONT,78.017815,68.26881,57.356743,4.2853723,-0.2902527
44.25,-72.25,2021,1,VERMONT,80.056564,103.58784,73.39324,4.1115823,-5.7328796
44.25,-72.25,2021,2,VERMONT,83.808426,131.40459,106.491585,4.108359,-5.976013
44.25,-72.25,2021,3,VERMONT,83.69309,99.242586,160.1445,3.7949138,-2.9033813
44.25,-72.25,2021,4,VERMONT,91.17362,153.24921,187.25174,3.6721594,2.4380493
44.25,-72.25,2021,5,VERMONT,79.371414,108.06447,236.65176,3.8691037,8.556824
44.25,-72.25,2021,6,VERMONT,82.26164,133.51692,249.47296,2.820639,15.030457
44.25,-72.25,2021,7,VERMONT,84.57354,169.449462,223.36841,3.0048957,18.270386
44.25,-72.25,2021,8,VERMONT,84.30337,181.688232,211.62903,2.743394,17.239655
44.25,-72.25,2021,9,VERMONT,83.013275,83.524641,192.12308,2.8549864,13.874573
44.25,-72.25,2021,10,VERMONT,77.640945,73.632096,123.248314,3.5448654,5.111725
44.25,-72.25,2021,11,VERMONT,78.02267,61.585635,75.20886,3.9226818,3.572113
44.25,-72.25,2021,12,VERMONT,77.92966,111.22014,66.582214,4.10586,-2.6315002
44.25,-72.25,2022,1,VERMONT,77.63166,61.419798,85.61691,3.6083012,-9.584503
44.25,-72.25,2022,2,VERMONT,83.5943,116.538162,110.241165,4.106243,-3.6219482
44.25,-72.25,2022,3,VERMONT,83.64886,108.264786,165.82295,4.108565,-0.43130493
44.25,-72.25,2022,4,VERMONT,83.69604,69.550566,205.58313,3.5099957,4.574402
44.25,-72.25,2022,5,VERMONT,78.493095,143.539008,242.57484,3.8692667,10.477325
44.25,-72.25,2022,6,VERMONT,80.31121,119.735964,253.43585,3.7615726,14.395966
44.25,-72.25,2022,7,VERMONT,82.540306,126.56811,233.95476,2.743405,16.068115
44.25,-72.25,2022,8,VERMONT,83.34409,103.029486,199.56581,2.8601823,13.917572
44.25,-72.25,2022,9,VERMONT,83.41661,81.536406,155.55669,2.89273,12.484253
44.25,-72.25,2022,10,VERMONT,86.89247,121.60854,134.9083,2.9256208,8.782227
44.25,-72.25,2022,11,VERMONT,85.409996,112.553667,67.99123,3.06243,4.9789124
44.25,-72.25,2022,12,VERMONT,84.47756,134.31855,53.60163,3.5751586,0.96624756
44.25,-72.25,2023,1,VERMONT,74.688934,44.831058,77.26741,3.6985655,-1.9830017
44.25,-72.25,2023,2,VERMONT,83.730995,149.778255,101.26667,4.1669316,-2.8778076
44.25,-72.25,2023,3,VERMONT,80.85223,68.059809,177.66048,3.8028567,-2.3252869
44.25,-72.25,2023,4,VERMONT,81.812256,119.5173,205.96315,4.4475956,0.9457092
44.25,-72.25,2023,5,VERMONT,78.23208,56.096853,223.89941,3.3842142,8.475281
44.25,-72.25,2023,6,VERMONT,79.14991,104.390208,262.41827,3.5080388,15.264252
44.25,-72.25,2023,7,VERMONT,81.59989,163.68111,251.32703,2.794083,17.975433
44.25,-72.25,2023,8,VERMONT,80.60151,92.773362,223.26187,2.71388,17.002289
44.25,-72.25,2023,9,VERMONT,83.42704,88.575297,160.23636,3.0646145,14.639008
44.25,-72.25,2023,10,VERMONT,78.3496,27.275451,137.29865,3.0887916,8.57016
44.25,-72.25,2023,11,VERMONT,79.96186,104.49288,85.65387,3.6445217,4.5066223
44.25,-72.25,2023,12,VERMONT,76.03613,53.803296,70.56086,4.1519156,-0.102264404
44.25,-72.25,2024,1,VERMONT,77.214554,48.75471,78.52028,3.7893257,-3.9811401
44.25,-72.25,2024,2,VERMONT,80.35464,135.96624,111.143684,4.687014,-5.0954285
44.25,-72.25,2024,3,VERMONT,87.85242,102.48498,142.08963,3.8450477,-1.2651367
44.25,-72.25,2024,4,VERMONT,82.366974,146.327835,184.2219,4.2953033,2.7860107
44.25,-72.25,2024,5,VERMONT,85.21204,143.27415,205.24596,2.8193645,9.874908
44.25,-72.25,2024,6,VERMONT,80.86987,80.98986,243.6933,3.7499301,14.712189
44.25,-72.25,2024,7,VERMONT,83.48406,147.90366,238.19191,2.7343209,17.910065
44.25,-72.25,2024,8,VERMONT,80.48024,111.337329,209.04814,3.0518427,16.602905
44.25,-72.25,2024,9,VERMONT,82.489944,194.210802,165.41151,3.5480225,11.171356
44.25,-72.25,2024,10,VERMONT,86.05846,81.673014,125.55104,2.724661,8.421082
44.25,-72.25,2024,11,VERMONT,83.27259,70.758798,84.80187,3.4719203,2.2253418
44.25,-72.25,2024,12,VERMONT,74.78585,65.01651,66.193085,3.584883,-1.0913391
44.25,-72.25,2025,1,VERMONT,79.85887,111.284331,72.615486,4.617515,-4.777954
44.25,-72.25,2025,2,VERMONT,82.29957,36.343821,123.88479,3.364371,-6.433838
44.25,-72.25,2025,3,VERMONT,83.001076,52.662711,170.05269,4.0041585,-1.9833984
44.25,-72.25,2025,4,VERMONT,86.36857,143.54529,174.02771,3.7413669,4.723419
44.25,-72.25,2025,5,VERMONT,80.08731,155.28021,243.95193,3.6741984,10.860718
44.25,-72.25,2025,6,VERMONT,83.47863,169.709388,211.24962,3.7142656,13.550018
44.25,-72.25,2025,7,VERMONT,81.66201,119.816028,241.86398,2.7111342,16.691315
44.25,-72.25,2025,8,VERMONT,83.00413,178.417941,216.93568,2.8649528,16.865387
44.25,-72.25,2025,9,VERMONT,82.90604,125.95155,166.22447,3.4343548,14.395203
44.25,-72.25,2025,10,VERMONT,85.680595,104.669781,110.34029,3.1945767,7.332428
44.25,-72.25,2025,11,VERMONT,85.52502,177.058998,65.24214,4.1603227,5.38208
44.25,-72.25,2025,12,VERMONT,78.75976,96.179538,62.164158,4.035655,-0.63778687
44.25,-72.25,2026,1,VERMONT,72.48912,35.251869,81.345505,4.010019,-3.6842651
44.25,-72.25,2026,2,VERMONT,81.15985,86.7738,113.81751,4.334297,-1.8729553
44.25,-72.25,2026,3,VERMONT,78.48207,133.09281,161.61722,4.5288053,-0.67352295
44.25,-72.25,2026,4,VERMONT,69.90502,69.91359,218.84691,4.219347,4.391571
44.25,-72.25,2026,5,VERMONT,78.3714,135.20202,217.60878,3.6684334,8.949097
44.25,-72.25,2026,6,VERMONT,85.91651,172.91247,232.7022,2.6485815,14.743652
44.25,-72.25,2026,7,VERMONT,81.33534,106.05888,252.8236,2.5540664,18.360413
44.25,-72.25,2026,8,VERMONT,78.81286,95.37228,233.07237,3.4256184,15.417664
44.25,-72.25,2026,9,VERMONT,82.17611,146.87529,177.94763,3.1653206,13.330841
44.25,-72.25,2026,10,VERMONT,82.7401,79.093071,130.84006,2.7980742,8.271027
44.25,-72.25,2026,11,VERMONT,77.343254,86.505045,88.173256,3.2988036,1.3019104
44.25,-72.25,2026,12,VERMONT,81.52741,94.348419,61.82932,4.055736,-1.0746155
44.25,-72.25,2027,1,VERMONT,80.299866,102.259356,68.817894,4.02647,-1.732544
44.25,-72.25,2027,2,VERMONT,76.07497,59.199744,113.65316,4.3826666,-5.4439697
44.25,-72.25,2027,3,VERMONT,79.63229,82.393035,181.56584,4.337503,-3.70755
44.25,-72.25,2027,4,VERMONT,78.39304,107.755659,209.32596,4.1068683,4.701294
44.25,-72.25,2027,5,VERMONT,81.47237,109.275978,223.8402,3.1492417,11.257751
44.25,-72.25,2027,6,VERMONT,85.27713,139.249965,194.15778,2.4426935,14.787262
44.25,-72.25,2027,7,VERMONT,84.01081,151.124025,240.58614,3.060991,18.264832
44.25,-72.25,2027,8,VERMONT,75.48907,111.516558,234.88902,3.5660384,15.3628235
44.25,-72.25,2027,9,VERMONT,83.339424,70.489038,187.40248,2.3614364,14.34787
44.25,-72.25,2027,10,VERMONT,79.30001,101.22648,135.51175,3.5751,7.584442
44.25,-72.25,2027,11,VERMONT,84.18423,83.753184,82.80962,3.1068513,4.7113953
44.25,-72.25,2027,12,VERMONT,79.894905,113.870952,63.87587,4.287839,-1.790741
44.25,-72.25,2028,1,VERMONT,85.308426,73.397469,70.85304,3.8475363,-2.7601318
44.25,-72.25,2028,2,VERMONT,70.94443,67.73274,127.17425,4.8099494,-7.722931
44.25,-72.25,2028,3,VERMONT,78.49628,78.4314,171.6531,4.5948668,-2.0205994
44.25,-72.25,2028,4,VERMONT,84.6852,84.924804,201.65686,3.3969584,1.3533325
44.25,-72.25,2028,5,VERMONT,81.01058,113.829846,238.19968,3.7359989,12.135498
44.25,-72.25,2028,6,VERMONT,79.61778,63.77592,240.84756,3.4660563,14.059204
44.25,-72.25,2028,7,VERMONT,80.48292,145.530495,209.54774,3.4845865,16.051025
44.25,-72.25,2028,8,VERMONT,80.96581,129.7788,223.12025,2.6624563,17.748535
44.25,-72.25,2028,9,VERMONT,82.4692,97.42242,172.52458,3.363804,13.232941
44.25,-72.25,2028,10,VERMONT,82.409065,128.77827,109.9184,3.840293,9.299164
44.25,-72.25,2028,11,VERMONT,77.325836,44.243622,93.24801,3.8537126,2.236145
44.25,-72.25,2028,12,VERMONT,78.635994,79.184946,67.40025,3.9187896,-0.7008972
44.25,-72.25,2029,1,VERMONT,80.116974,55.348005,77.82871,3.6231565,-7.334137
44.25,-72.25,2029,2,VERMONT,82.11287,45.874701,120.790665,3.1613963,-6.9492493
44.25,-72.25,2029,3,VERMONT,80.22179,120.95967,166.03093,4.060409,-4.827057
44.25,-72.25,2029,4,VERMONT,90.06387,120.522252,197.26285,3.0666337,2.1949768
44.25,-72.25,2029,5,VERMONT,80.99891,142.58778,218.56865,3.3547652,6.9667664
44.25,-72.25,2029,6,VERMONT,78.43891,84.629811,285.23993,3.4882665,14.796448
44.25,-72.25,2029,7,VERMONT,78.630264,83.098968,272.7758,2.7275202,15.920715
44.25,-72.25,2029,8,VERMONT,70.67893,58.870536,237.0571,3.016756,18.202454
44.25,-72.25,2029,9,VERMONT,72.93925,83.604039,183.99062,3.1155174,15.923553
44.25,-72.25,2029,10,VERMONT,83.658165,108.141111,113.646996,3.4824085,9.335022
44.25,-72.25,2029,11,VERMONT,76.222855,42.346461,90.52544,3.315632,2.2409363
44.25,-72.25,2029,12,VERMONT,84.754135,97.816551,48.785698,4.3303733,-2.1983337
44.25,-72.25,2030,1,VERMONT,82.34784,105.831348,77.76509,4.037269,-5.6803284
44.25,-72.25,2030,2,VERMONT,80.28388,135.251211,100.100876,4.4590907,-4.156708
44.25,-72.25,2030,3,VERMONT,82.09827,39.440898,192.20886,3.5931635,-1.188324
44.25,-72.25,2030,4,VERMONT,80.641914,55.843371,222.80605,3.5566845,3.113556
44.25,-72.25,2030,5,VERMONT,81.59592,103.311282,228.05132,2.9778764,11.460297
44.25,-72.25,2030,6,VERMONT,84.63921,132.51654,204.55788,3.1359491,15.389343
44.25,-72.25,2030,7,VERMONT,79.57578,126.645099,250.85217,3.1007712,16.612793
44.25,-72.25,2030,8,VERMONT,83.21804,144.151311,211.21033,2.345176,15.523529
44.25,-72.25,2030,9,VERMONT,79.23683,62.32356,179.09795,3.1875587,11.735992
44.25,-72.25,2030,10,VERMONT,82.67011,123.124038,115.112656,3.6176088,8.132141
44.25,-72.25,2030,11,VERMONT,81.8766,101.22399,66.552315,4.2128816,2.8510437
44.25,-72.25,2030,12,VERMONT,84.615456,121.21176,63.789955,3.8943205,0.16000366
44.75,-99.75,2020,1,SOUTH DAKOTA,55.796043,20.7232242,88.77612,5.7760706,-3.172821
44.75,-99.75,2020,2,SOUTH DAKOTA,64.28332,12.5036574,145.65189,5.235967,-12.439758
44.75,-99.75,2020,3,SOUTH DAKOTA,69.178314,9.313323,214.62636,5.1053343,-7.245453
44.75,-99.75,2020,4,SOUTH DAKOTA,61.280575,44.875521,225.86147,4.3832536,9.510223
44.75,-99.75,2020,5,SOUTH DAKOTA,75.17496,136.56852,222.91685,4.353182,15.160828
44.75,-99.75,2020,6,SOUTH DAKOTA,62.730587,54.805977,286.6032,4.147397,19.085693
44.75,-99.75,2020,7,SOUTH DAKOTA,49.322224,46.439796,290.27374,3.6970127,26.407715
44.75,-99.75,2020,8,SOUTH DAKOTA,31.217083,15.86196,268.39426,4.320211,25.965729
44.75,-99.75,2020,9,SOUTH DAKOTA,39.390434,22.234272,214.84851,5.261099,17.39563
44.75,-99.75,2020,10,SOUTH DAKOTA,55.73394,37.147122,144.38795,4.5028896,6.968445
44.75,-99.75,2020,11,SOUTH DAKOTA,64.57766,11.8195554,101.284164,4.8600106,2.2583923
44.75,-99.75,2020,12,SOUTH DAKOTA,71.03436,22.089015,80.4513,5.7113056,-3.2432556
44.75,-99.75,2021,1,SOUTH DAKOTA,80.3382,22.83312,95.8051,5.2924776,-9.561066
44.75,-99.75,2021,2,SOUTH DAKOTA,80.377815,31.855812,141.02296,4.6533904,-13.335327
44.75,-99.75,2021,3,SOUTH DAKOTA,84.706604,48.101781,214.53246,4.946785,-5.452606
44.75,-99.75,2021,4,SOUTH DAKOTA,71.03798,66.66147,238.39885,4.8501554,5.729645
44.75,-99.75,2021,5,SOUTH DAKOTA,76.35852,102.598014,231.1214,4.034283,11.398956
44.75,-99.75,2021,6,SOUTH DAKOTA,78.192986,71.332227,256.308,3.8699512,17.980988
44.75,-99.75,2021,7,SOUTH DAKOTA,78.92807,141.51669,252.77162,3.458009,20.59134
44.75,-99.75,2021,8,SOUTH DAKOTA,57.66218,50.159079,252.03741,4.101278,23.262604
44.75,-99.75,2021,9,SOUTH DAKOTA,44.077324,93.425388,214.707,4.9020967,16.60553
44.75,-99.75,2021,10,SOUTH DAKOTA,64.30217,18.1875318,156.92514,3.9582622,9.634827
44.75,-99.75,2021,11,SOUTH DAKOTA,68.68259,22.708365,99.5624,4.950504,0.5336914
44.75,-99.75,2021,12,SOUTH DAKOTA,75.67688,15.1633341,77.57078,5.283999,0.57125854
44.75,-99.75,2022,1,SOUTH DAKOTA,66.92728,32.49747,97.065544,5.463224,-10.6692505
44.75,-99.75,2022,2,SOUTH DAKOTA,84.016624,14.255832,145.77231,4.313403,-7.353363
44.75,-99.75,2022,3,SOUTH DAKOTA,77.18474,58.54422,176.75871,4.628368,3.5704956
44.75,-99.75,2022,4,SOUTH DAKOTA,68.40023,66.365691,222.89288,4.708466,7.0195007
44.75,-99.75,2022,5,SOUTH DAKOTA,70.69855,92.48718,249.07928,4.437722,11.895782
44.75,-99.75,2022,6,SOUTH DAKOTA,67.41423,75.668799,299.21872,3.9038067,17.654266
44.75,-99.75,2022,7,SOUTH DAKOTA,45.407417,20.438496,307.4907,3.7279298,23.176514
44.75,-99.75,2022,8,SOUTH DAKOTA,48.840294,65.414256,252.9145,3.9197114,25.162598
44.75,-99.75,2022,9,SOUTH DAKOTA,42.89811,16.3462848,219.58842,3.9758606,19.63681
44.75,-99.75,2022,10,SOUTH DAKOTA,55.94525,64.721268,138.3465,4.8871026,11.572052
44.75,-99.75,2022,11,SOUTH DAKOTA,70.07854,22.8856212,99.35362,4.514245,4.790802
44.75,-99.75,2022,12,SOUTH DAKOTA,71.97068,14.4528795,77.45084,4.4507346,-2.3197632
44.75,-99.75,2023,1,SOUTH DAKOTA,79.97616,11.691156,92.30578,4.945074,-7.584564
44.75,-99.75,2023,2,SOUTH DAKOTA,79.54392,8.747874,146.2511,5.364284,-11.137238
44.75,-99.75,2023,3,SOUTH DAKOTA,68.7038,10.8738576,200.72745,4.6512966,4.25943
44.75,-99.75,2023,4,SOUTH DAKOTA,48.787415,19.098402,252.45589,5.1769857,7.1914673
44.75,-99.75,2023,5,SOUTH DAKOTA,56.270706,81.980274,267.4515,4.7295957,15.115021
44.75,-99.75,2023,6,SOUTH DAKOTA,65.460754,81.897705,248.60385,3.9856505,18.505371
44.75,-99.75,2023,7,SOUTH DAKOTA,75.752556,141.152658,243.4325,3.1517272,22.710236
44.75,-99.75,2023,8,SOUTH DAKOTA,55.167976,34.273017,264.28903,3.6387074,23.885162
44.75,-99.75,2023,9,SOUTH DAKOTA,42.404663,47.925798,213.62909,4.6549487,21.631256
44.75,-99.75,2023,10,SOUTH DAKOTA,58.062656,13.6893966,149.01004,4.3484607,11.731293
44.75,-99.75,2023,11,SOUTH DAKOTA,59.683693,4.6690791,101.19226,4.4183383,3.0677795
44.75,-99.75,2023,12,SOUTH DAKOTA,62.28158,6.4085943,81.08145,5.2371974,-3.0679626
44.75,-99.75,2024,1,SOUTH DAKOTA,62.04374,1.4532222,93.39712,4.3554196,-1.3589783
44.75,-99.75,2024,2,SOUTH DAKOTA,61.62979,34.637919,141.36522,5.7377133,-13.835144
44.75,-99.75,2024,3,SOUTH DAKOTA,72.54921,32.894133,190.47202,5.187901,0.22802734
44.75,-99.75,2024,4,SOUTH DAKOTA,57.09053,74.737443,236.06631,5.5085216,7.0745544
44.75,-99.75,2024,5,SOUTH DAKOTA,68.73575,138.1047,259.1758,4.3463273,14.579285
44.75,-99.75,2024,6,SOUTH DAKOTA,75.99247,87.320001,258.92395,3.909489,18.741302
44.75,-99.75,2024,7,SOUTH DAKOTA,56.98905,44.240802,275.84152,4.282847,21.739655
44.75,-99.75,2024,8,SOUTH DAKOTA,54.042114,74.403657,242.35236,4.433382,21.955414
44.75,-99.75,2024,9,SOUTH DAKOTA,52.577938,41.723151,202.85252,4.570881,16.927063
44.75,-99.75,2024,10,SOUTH DAKOTA,56.04544,15.767253,152.80116,4.546892,10.9010315
44.75,-99.75,2024,11,SOUTH DAKOTA,56.339092,7.9360719,97.71092,5.121568,7.3862305
44.75,-99.75,2024,12,SOUTH DAKOTA,77.759476,51.374871,73.3503,5.5319724,-1.864502
44.75,-99.75,2025,1,SOUTH DAKOTA,80.967926,37.911636,102.63973,5.620192,-11.653015
44.75,-99.75,2025,2,SOUTH DAKOTA,85.529015,4.0883592,143.85822,4.9288325,-7.3099976
44.75,-99.75,2025,3,SOUTH DAKOTA,82.04056,40.959786,194.85727,4.604538,0.14239502
44.75,-99.75,2025,4,SOUTH DAKOTA,67.456726,77.756481,228.48106,4.8602557,6.351959
44.75,-99.75,2025,5,SOUTH DAKOTA,67.44586,66.72759,281.1756,5.1224527,12.23938
44.75,-99.75,2025,6,SOUTH DAKOTA,56.02089,34.149369,291.01852,4.420849,19.114594
44.75,-99.75,2025,7,SOUTH DAKOTA,45.97954,40.57485,289.0534,4.1826553,24.09256
44.75,-99.75,2025,8,SOUTH DAKOTA,41.59168,29.9033385,271.83362,4.0953174,25.388214
44.75,-99.75,2025,9,SOUTH DAKOTA,43.57198,50.304825,219.59236,4.4406724,17.188873
44.75,-99.75,2025,10,SOUTH DAKOTA,52.893513,27.477084,150.86218,4.568315,9.221283
44.75,-99.75,2025,11,SOUTH DAKOTA,60.125053,16.802988,105.661865,4.980413,2.202301
44.75,-99.75,2025,12,SOUTH DAKOTA,62.894028,10.3968546,77.686806,5.2218056,-2.5897827
44.75,-99.75,2026,1,SOUTH DAKOTA,60.821404,3.0440349,92.3334,4.759259,-9.210266
44.75,-99.75,2026,2,SOUTH DAKOTA,57.96862,1.65052089,136.80576,5.0796714,0.91567993
44.75,-99.75,2026,3,SOUTH DAKOTA,42.836708,8.1445794,206.44797,5.665838,3.568512
44.75,-99.75,2026,4,SOUTH DAKOTA,40.125263,11.7440682,257.91077,5.1213117,13.341705
44.75,-99.75,2026,5,SOUTH DAKOTA,54.21907,103.499394,275.92856,4.922798,14.301971
44.75,-99.75,2026,6,SOUTH DAKOTA,49.967953,75.527709,314.82187,5.1382165,20.881073
44.75,-99.75,2026,7,SOUTH DAKOTA,61.49545,112.12398,265.59933,3.946713,24.597595
44.75,-99.75,2026,8,SOUTH DAKOTA,42.30876,30.087153,272.6125,3.926159,23.94635
44.75,-99.75,2026,9,SOUTH DAKOTA,43.479588,29.837598,203.69443,3.8748863,19.55011
44.75,-99.75,2026,10,SOUTH DAKOTA,60.34092,104.74716,140.86879,4.547247,12.027954
44.75,-99.75,2026,11,SOUTH DAKOTA,73.631905,5.2132308,92.01408,4.3780046,5.1027527
44.75,-99.75,2026,12,SOUTH DAKOTA,69.93101,30.655602,77.294716,5.1127133,-1.8429565
44.75,-99.75,2027,1,SOUTH DAKOTA,73.92317,15.10464,102.50818,5.24917,-14.545837
44.75,-99.75,2027,2,SOUTH DAKOTA,79.20936,13.7666406,146.07478,5.4743686,-10.37265
44.75,-99.75,2027,3,SOUTH DAKOTA,77.26779,24.499164,222.09673,4.953828,-6.5178223
44.75,-99.75,2027,4,SOUTH DAKOTA,62.985676,39.678993,256.79556,4.591239,7.709656
44.75,-99.75,2027,5,SOUTH DAKOTA,56.307987,62.86848,291.05188,4.5903144,12.74295
44.75,-99.75,2027,6,SOUTH DAKOTA,72.650375,107.882109,276.9827,3.8903499,20.457947
